time(ms),ecg
160.521875,0.04525184631347656
162.475,0.05054473876953125
164.428125,0.053501129150390625
166.38125,0.05030632019042969
168.334375,0.05145072937011719
170.2875,0.05269050598144531
172.240625,0.05207061767578125
174.19375,0.0560760498046875
176.146875,0.05784034729003906
178.1,0.05640983581542969
180.053125,0.05779266357421875
182.00625,0.06041526794433594
183.959375,0.059604644775390625
185.9125,0.059032440185546875
187.865625,0.06108283996582031
189.81875,0.06184577941894531
191.771875,0.06251335144042969
193.725,0.06418228149414062
195.678125,0.06799697875976562
197.63125,0.07147789001464844
199.584375,0.07281303405761719
201.5375,0.07538795471191406
203.490625,0.07586479187011719
205.44375,0.07610321044921875
207.396875,0.07905960083007812
209.35,0.08177757263183594
211.303125,0.08392333984375
213.25625,0.08473396301269531
215.209375,0.08654594421386719
217.1625,0.089263916015625
219.115625,0.09140968322753906
221.06875,0.09589195251464844
223.021875,0.09913444519042969
224.975,0.09870529174804688
226.928125,0.0988006591796875
228.88125,0.10089874267578125
230.834375,0.10409355163574219
232.7875,0.10590553283691406
234.740625,0.10576248168945312
236.69375,0.10766983032226562
238.646875,0.11096000671386719
240.6,0.11143684387207031
242.553125,0.11196136474609375
244.50625,0.11301040649414062
246.459375,0.11301040649414062
248.4125,0.11429786682128906
250.365625,0.11487007141113281
252.31875,0.11386871337890625
254.271875,0.11205673217773438
256.225,0.11096000671386719
258.178125,0.11281967163085938
260.13125,0.11372566223144531
262.084375,0.11243820190429688
264.0375,0.11076927185058594
265.990625,0.10800361633300781
267.94375,0.10600090026855469
269.896875,0.10342597961425781
271.85,0.09894371032714844
273.803125,0.09789466857910156
275.75625,0.09975433349609375
277.709375,0.09665489196777344
279.6625,0.09088516235351562
281.615625,0.08645057678222656
283.56875,0.08158683776855469
285.521875,0.07739067077636719
287.475,0.0732421875
289.428125,0.07114410400390625
291.38125,0.06823539733886719
293.334375,0.06198883056640625
295.2875,0.05803108215332031
297.240625,0.053310394287109375
299.19375,0.047588348388671875
301.146875,0.045299530029296875
303.1,0.04305839538574219
305.053125,0.04029273986816406
307.00625,0.03490447998046875
308.959375,0.0274658203125
310.9125,0.023698806762695312
312.865625,0.022125244140625
314.81875,0.01983642578125
316.771875,0.016069412231445312
318.725,0.011301040649414062
320.678125,0.008630752563476562
322.63125,0.00762939453125
324.584375,0.008344650268554688
326.5375,0.009584426879882812
328.490625,0.00743865966796875
330.44375,0.0040531158447265625
332.396875,0.000762939453125
334.35,-0.002765655517578125
336.303125,-0.0039577484130859375
338.25625,-0.0028133392333984375
340.209375,-0.00362396240234375
342.1625,-0.0062465667724609375
344.115625,-0.007152557373046875
346.06875,-0.0061511993408203125
348.021875,-0.0049591064453125
349.975,-0.00476837158203125
351.928125,-0.004482269287109375
353.88125,-0.00362396240234375
355.834375,-0.004100799560546875
357.7875,-0.0043392181396484375
359.740625,-0.005054473876953125
361.69375,-0.0064849853515625
363.646875,-0.0064373016357421875
365.6,-0.005054473876953125
367.553125,-0.0041961669921875
369.50625,-0.0057697296142578125
371.459375,-0.008296966552734375
373.4125,-0.00934600830078125
375.365625,-0.008058547973632812
377.31875,-0.009584426879882812
379.271875,-0.013113021850585938
381.225,-0.009632110595703125
383.178125,-0.00591278076171875
385.13125,-0.005817413330078125
387.084375,-0.0045299530029296875
389.0375,-0.0044345855712890625
390.990625,-0.0053882598876953125
392.94375,-0.0072002410888671875
394.896875,-0.008869171142578125
396.85,-0.0069141387939453125
398.803125,-0.0035762786865234375
400.75625,-0.0029087066650390625
402.709375,-0.0063419342041015625
404.6625,-0.0071048736572265625
406.615625,-0.0030040740966796875
408.56875,-0.0030040740966796875
410.521875,-0.0040531158447265625
412.475,-0.00019073486328125
414.428125,-0.001239776611328125
416.38125,-0.0026226043701171875
418.334375,0.002288818359375
420.2875,0.0041961669921875
422.240625,0.0034332275390625
424.19375,0.0016689300537109375
426.146875,-0.000476837158203125
428.1,-0.0006198883056640625
430.053125,-0.0014781951904296875
432.00625,-0.0008106231689453125
433.959375,-0.0004291534423828125
435.9125,-0.0005245208740234375
437.865625,0.0030994415283203125
439.81875,0.00247955322265625
441.771875,0.000286102294921875
443.725,0.0039577484130859375
445.678125,0.0037670135498046875
447.63125,0.0022411346435546875
449.584375,0.0054836273193359375
451.5375,0.0047206878662109375
453.490625,0.0033855438232421875
455.44375,0.0057220458984375
457.396875,0.0066280364990234375
459.35,0.0064373016357421875
461.303125,0.007915496826171875
463.25625,0.009012222290039062
465.209375,0.009918212890625
467.1625,0.010347366333007812
469.115625,0.005245208740234375
471.06875,0.00209808349609375
473.021875,0.0057220458984375
474.975,0.006198883056640625
476.928125,0.003719329833984375
478.88125,0.0027179718017578125
480.834375,0.0041484832763671875
482.7875,0.0072956085205078125
484.740625,0.0072956085205078125
486.69375,0.0067234039306640625
488.646875,0.008392333984375
490.6,0.00782012939453125
492.553125,0.006389617919921875
494.50625,0.0072956085205078125
496.459375,0.008440017700195312
498.4125,0.009584426879882812
500.365625,0.01068115234375
502.31875,0.008821487426757812
504.271875,0.0067234039306640625
506.225,0.008249282836914062
508.178125,0.008153915405273438
510.13125,0.0067234039306640625
512.084375,0.0080108642578125
514.0375,0.0063419342041015625
515.990625,0.0047206878662109375
517.94375,0.0058650970458984375
519.896875,0.0033855438232421875
521.85,0.0015735626220703125
523.803125,0.0010967254638671875
525.75625,0.000476837158203125
527.709375,0.0040531158447265625
529.6625,0.006103515625
531.615625,0.0029087066650390625
533.56875,0.002574920654296875
535.521875,0.0038623809814453125
537.475,0.00247955322265625
539.428125,0.0032901763916015625
541.38125,0.005340576171875
543.334375,0.00400543212890625
545.2875,0.0030040740966796875
547.240625,0.003814697265625
549.19375,0.002193450927734375
551.146875,0.001621246337890625
553.1,0.0046253204345703125
555.053125,0.0038623809814453125
557.00625,4.76837158203125e-05
558.959375,-0.001430511474609375
560.9125,0.0
562.865625,0.003147125244140625
564.81875,0.005817413330078125
566.771875,0.006866455078125
568.725,0.005054473876953125
570.678125,0.002193450927734375
572.63125,0.0011920928955078125
574.584375,0.0008106231689453125
576.5375,0.002002716064453125
578.490625,0.0019550323486328125
580.44375,-0.0006198883056640625
582.396875,-0.000762939453125
584.35,-9.5367431640625e-05
586.303125,0.00095367431640625
588.25625,0.003147125244140625
590.209375,0.0025272369384765625
592.1625,0.0030994415283203125
594.115625,0.0039577484130859375
596.06875,0.001049041748046875
598.021875,0.0016689300537109375
599.975,0.004291534423828125
601.928125,0.0031948089599609375
603.88125,9.5367431640625e-05
605.834375,-0.0026226043701171875
607.7875,-0.00209808349609375
609.740625,0.000667572021484375
611.69375,0.00209808349609375
613.646875,0.0026702880859375
615.6,0.00400543212890625
617.553125,0.0025272369384765625
619.50625,-9.5367431640625e-05
621.459375,0.00209808349609375
623.4125,0.0021457672119140625
625.365625,-0.0010967254638671875
627.31875,-0.00133514404296875
629.271875,-0.0010013580322265625
631.225,-0.00057220458984375
633.178125,0.000476837158203125
635.13125,-0.000286102294921875
637.084375,-0.00095367431640625
639.0375,0.0019550323486328125
640.990625,0.0049114227294921875
642.94375,0.002765655517578125
644.896875,0.001811981201171875
646.85,0.00324249267578125
648.803125,-0.0020503997802734375
650.75625,-0.004673004150390625
652.709375,0.00019073486328125
654.6625,0.00057220458984375
656.615625,0.0007152557373046875
658.56875,0.005054473876953125
660.521875,0.0061511993408203125
662.475,0.0050067901611328125
664.428125,0.0037670135498046875
666.38125,0.0020503997802734375
668.334375,0.000476837158203125
670.2875,0.0003337860107421875
672.240625,0.00286102294921875
674.19375,0.0051021575927734375
676.146875,0.0054836273193359375
678.1,0.002956390380859375
680.053125,0.0001430511474609375
682.00625,0.0010013580322265625
683.959375,0.001430511474609375
685.9125,0.000667572021484375
687.865625,0.0001430511474609375
689.81875,0.000476837158203125
691.771875,0.002193450927734375
693.725,0.0038623809814453125
695.678125,0.004863739013671875
697.63125,0.0052928924560546875
699.584375,0.0054836273193359375
701.5375,0.004100799560546875
703.490625,0.00324249267578125
705.44375,0.00476837158203125
707.396875,0.0070095062255859375
709.35,0.00629425048828125
711.303125,0.0019550323486328125
713.25625,0.00133514404296875
715.209375,0.0030517578125
717.1625,0.0010967254638671875
719.115625,0.000762939453125
721.06875,0.003910064697265625
723.021875,0.00400543212890625
724.975,0.0031948089599609375
726.928125,0.0065326690673828125
728.88125,0.0067234039306640625
730.834375,0.0052928924560546875
732.7875,0.007724761962890625
734.740625,0.0072956085205078125
736.69375,0.006389617919921875
738.646875,0.0072479248046875
740.6,0.0057220458984375
742.553125,0.0051975250244140625
744.50625,0.0070095062255859375
746.459375,0.007534027099609375
748.4125,0.00858306884765625
750.365625,0.010061264038085938
752.31875,0.011587142944335938
754.271875,0.0133514404296875
756.225,0.009632110595703125
758.178125,0.0080108642578125
760.13125,0.01068115234375
762.084375,0.00762939453125
764.0375,0.00553131103515625
765.990625,0.00591278076171875
767.94375,0.0051021575927734375
769.896875,0.0072956085205078125
771.85,0.010347366333007812
773.803125,0.00934600830078125
775.75625,0.008821487426757812
777.709375,0.010204315185546875
779.6625,0.009059906005859375
781.615625,0.0095367431640625
783.56875,0.009202957153320312
785.521875,0.0057220458984375
787.475,0.00591278076171875
789.428125,0.0068187713623046875
791.38125,0.0063419342041015625
793.334375,0.0076770782470703125
795.2875,0.009584426879882812
797.240625,0.010728836059570312
799.19375,0.01068115234375
801.146875,0.011920928955078125
803.1,0.012159347534179688
805.053125,0.009584426879882812
807.00625,0.012874603271484375
808.959375,0.016641616821289062
810.9125,0.01316070556640625
812.865625,0.011110305786132812
814.81875,0.011920928955078125
816.771875,0.01201629638671875
818.725,0.0141143798828125
820.678125,0.023555755615234375
822.63125,0.034809112548828125
824.584375,0.037097930908203125
826.5375,0.03800392150878906
828.490625,0.03952980041503906
830.44375,0.034999847412109375
832.396875,0.03705024719238281
834.35,0.04482269287109375
836.303125,0.04229545593261719
838.25625,0.03600120544433594
840.209375,0.03724098205566406
842.1625,0.03914833068847656
844.115625,0.03604888916015625
846.06875,0.033092498779296875
848.021875,0.03490447998046875
849.975,0.03814697265625
851.928125,0.03871917724609375
853.88125,0.03771781921386719
855.834375,0.0339508056640625
857.7875,0.028896331787109375
859.740625,0.02346038818359375
861.69375,0.016164779663085938
863.646875,0.012254714965820312
865.6,0.013685226440429688
867.553125,0.016307830810546875
869.50625,0.018215179443359375
871.459375,0.017404556274414062
873.4125,0.011920928955078125
875.365625,0.008058547973632812
877.31875,0.008487701416015625
879.271875,0.005054473876953125
881.225,0.0004291534423828125
883.178125,0.0013828277587890625
885.13125,0.003719329833984375
887.084375,0.003814697265625
889.0375,0.004673004150390625
890.990625,0.0071048736572265625
892.94375,0.010061264038085938
894.896875,0.01125335693359375
896.85,0.0087738037109375
898.803125,0.005340576171875
900.75625,0.003337860107421875
902.709375,0.0019550323486328125
904.6625,0.0019550323486328125
906.615625,0.002765655517578125
908.56875,0.0017642974853515625
910.521875,9.5367431640625e-05
912.475,0.0
914.428125,0.001239776611328125
916.38125,0.003147125244140625
918.334375,0.002574920654296875
920.2875,-0.00019073486328125
922.240625,0.0001430511474609375
924.19375,0.000286102294921875
926.146875,-0.001239776611328125
928.1,-4.76837158203125e-05
930.053125,0.00057220458984375
932.00625,0.0004291534423828125
933.959375,0.001239776611328125
935.9125,0.003147125244140625
937.865625,0.003814697265625
939.81875,0.002193450927734375
941.771875,0.0038623809814453125
943.725,0.0064849853515625
945.678125,0.0062465667724609375
947.63125,0.005817413330078125
949.584375,0.0063419342041015625
951.5375,0.004100799560546875
953.490625,0.002288818359375
955.44375,0.0072956085205078125
957.396875,0.011014938354492188
959.35,0.012874603271484375
961.303125,0.019979476928710938
963.25625,0.030851364135742188
965.209375,0.045013427734375
967.1625,0.057697296142578125
969.115625,0.066375732421875
971.06875,0.07033348083496094
973.021875,0.07061958312988281
974.975,0.07433891296386719
976.928125,0.07634162902832031
978.88125,0.07367134094238281
980.834375,0.07815361022949219
982.7875,0.08702278137207031
984.740625,0.09541511535644531
986.69375,0.11076927185058594
988.646875,0.13113021850585938
990.6,0.1559734344482422
992.553125,0.18529891967773438
994.50625,0.20542144775390625
996.459375,0.20818710327148438
998.4125,0.19168853759765625
1000.365625,0.16565322875976562
1002.31875,0.14328956604003906
1004.271875,0.11072158813476562
1006.225,0.06203651428222656
1008.178125,0.01888275146484375
1010.13125,-0.0102996826171875
1012.084375,-0.027179718017578125
1014.0375,-0.030851364135742188
1015.990625,-0.03333091735839844
1017.94375,-0.03733634948730469
1019.896875,-0.029754638671875
1021.85,-0.018358230590820312
1023.803125,-0.016021728515625
1025.75625,-0.018072128295898438
1027.709375,-0.0209808349609375
1029.6625,-0.022363662719726562
1031.615625,-0.013780593872070312
1033.56875,0.0037670135498046875
1035.521875,0.02460479736328125
1037.475,0.04811286926269531
1039.428125,0.06761550903320312
1041.38125,0.07829666137695312
1043.334375,0.08182525634765625
1045.2875,0.08039474487304688
1047.240625,0.07481575012207031
1049.19375,0.06747245788574219
1051.146875,0.06341934204101562
1053.1,0.0629425048828125
1055.053125,0.06175041198730469
1057.00625,0.05545616149902344
1058.959375,0.04978179931640625
1060.9125,0.048923492431640625
1062.865625,0.04787445068359375
1064.81875,0.04673004150390625
1066.771875,0.04558563232421875
1068.725,0.04515647888183594
1070.678125,0.046253204345703125
1072.63125,0.04630088806152344
1074.584375,0.04544258117675781
1076.5375,0.0461578369140625
1078.490625,0.048351287841796875
1080.44375,0.04839897155761719
1082.396875,0.04620552062988281
1084.35,0.04563331604003906
1086.303125,0.048160552978515625
1088.25625,0.04901885986328125
1090.209375,0.0453948974609375
1092.1625,0.04458427429199219
1094.115625,0.046443939208984375
1096.06875,0.042819976806640625
1098.021875,0.04024505615234375
1099.975,0.0431060791015625
1101.928125,0.0431060791015625
1103.88125,0.04291534423828125
1105.834375,0.048351287841796875
1107.7875,0.05269050598144531
1109.740625,0.051021575927734375
1111.69375,0.04787445068359375
1113.646875,0.047588348388671875
1115.6,0.04792213439941406
1117.553125,0.0453948974609375
1119.50625,0.043773651123046875
1121.459375,0.04725456237792969
1123.4125,0.049114227294921875
1125.365625,0.049114227294921875
1127.31875,0.05116462707519531
1129.271875,0.04839897155761719
1131.225,0.04668235778808594
1133.178125,0.05097389221191406
1135.13125,0.05192756652832031
1137.084375,0.05097389221191406
1139.0375,0.05087852478027344
1140.990625,0.05040168762207031
1142.94375,0.05307197570800781
1144.896875,0.05550384521484375
1146.85,0.05421638488769531
1148.803125,0.055599212646484375
1150.75625,0.05650520324707031
1152.709375,0.055217742919921875
1154.6625,0.056362152099609375
1156.615625,0.05784034729003906
1158.56875,0.05898475646972656
1160.521875,0.05817413330078125
1162.475,0.0591278076171875
1164.428125,0.06532669067382812
1166.38125,0.06918907165527344
1168.334375,0.06632804870605469
1170.2875,0.06318092346191406
1172.240625,0.06575584411621094
1174.19375,0.06799697875976562
1176.146875,0.06871223449707031
1178.1,0.07171630859375
1180.053125,0.07367134094238281
1182.00625,0.07429122924804688
1183.959375,0.07557868957519531
1185.9125,0.07700920104980469
1187.865625,0.08044242858886719
1189.81875,0.08378028869628906
1191.771875,0.0850677490234375
1193.725,0.08759498596191406
1195.678125,0.08797645568847656
1197.63125,0.08821487426757812
1199.584375,0.09293556213378906
1201.5375,0.09827613830566406
1203.490625,0.10247230529785156
1205.44375,0.10418891906738281
1207.396875,0.10700225830078125
1209.35,0.10972023010253906
1211.303125,0.10881423950195312
1213.25625,0.11119842529296875
1215.209375,0.11391639709472656
1217.1625,0.11425018310546875
1219.115625,0.11730194091796875
1221.06875,0.12078285217285156
1223.021875,0.12574195861816406
1224.975,0.1300811767578125
1226.928125,0.13103485107421875
1228.88125,0.13098716735839844
1230.834375,0.13108253479003906
1232.7875,0.1347064971923828
1234.740625,0.13751983642578125
1236.69375,0.1358509063720703
1238.646875,0.13599395751953125
1240.6,0.138092041015625
1242.553125,0.1384258270263672
1244.50625,0.13914108276367188
1246.459375,0.14047622680664062
1248.4125,0.13985633850097656
1250.365625,0.1396656036376953
1252.31875,0.1400470733642578
1254.271875,0.1385211944580078
1256.225,0.13647079467773438
1258.178125,0.13456344604492188
1260.13125,0.13322830200195312
1262.084375,0.1297473907470703
1264.0375,0.12392997741699219
1265.990625,0.12111663818359375
1267.94375,0.1194000244140625
1269.896875,0.11501312255859375
1271.85,0.1087188720703125
1273.803125,0.10433197021484375
1275.75625,0.10304450988769531
1277.709375,0.09732246398925781
1279.6625,0.08831024169921875
1281.615625,0.083160400390625
1283.56875,0.08091926574707031
1285.521875,0.07753372192382812
1287.475,0.07009506225585938
1289.428125,0.06213188171386719
1291.38125,0.05626678466796875
1293.334375,0.051975250244140625
1295.2875,0.048065185546875
1297.240625,0.04248619079589844
1299.19375,0.03676414489746094
1301.146875,0.032711029052734375
1303.1,0.02918243408203125
1305.053125,0.024557113647460938
1307.00625,0.020503997802734375
1308.959375,0.017690658569335938
1310.9125,0.01201629638671875
1312.865625,0.0067234039306640625
1314.81875,0.0048160552978515625
1316.771875,0.0034809112548828125
1318.725,0.00209808349609375
1320.678625,-0.0022411346435546875
1322.63175,-0.007343292236328125
1324.584875,-0.007915496826171875
1326.538,-0.009202957153320312
1328.491125,-0.01125335693359375
1330.44425,-0.009870529174804688
1332.397375,-0.010633468627929688
1334.3505,-0.013017654418945312
1336.303625,-0.013685226440429688
1338.25675,-0.014257431030273438
1340.209875,-0.01468658447265625
1342.163,-0.012445449829101562
1344.116125,-0.009059906005859375
1346.06925,-0.011301040649414062
1348.022375,-0.0179290771484375
1349.9755,-0.021266937255859375
1351.928625,-0.021648406982421875
1353.88175,-0.021505355834960938
1355.834875,-0.02002716064453125
1357.788,-0.019121170043945312
1359.741125,-0.017547607421875
1361.69425,-0.017786026000976562
1363.647375,-0.01926422119140625
1365.6005,-0.016927719116210938
1367.553625,-0.017404556274414062
1369.50675,-0.01888275146484375
1371.459875,-0.016546249389648438
1373.413,-0.018787384033203125
1375.366125,-0.022649765014648438
1377.31925,-0.019693374633789062
1379.272375,-0.016164779663085938
1381.2255,-0.015735626220703125
1383.178625,-0.014209747314453125
1385.13175,-0.014448165893554688
1387.084875,-0.015354156494140625
1389.038,-0.014591217041015625
1390.991125,-0.014448165893554688
1392.94425,-0.013256072998046875
1394.897375,-0.012445449829101562
1396.8505,-0.013113021850585938
1398.803625,-0.013065338134765625
1400.75675,-0.012111663818359375
1402.709875,-0.011730194091796875
1404.663,-0.01201629638671875
1406.616125,-0.01201629638671875
1408.56925,-0.012254714965820312
1410.522375,-0.011920928955078125
1412.4755,-0.009965896606445312
1414.428625,-0.0071048736572265625
1416.38175,-0.0068187713623046875
1418.334875,-0.008678436279296875
1420.288,-0.008296966552734375
1422.241125,-0.006389617919921875
1424.19425,-0.0068187713623046875
1426.147375,-0.0074863433837890625
1428.1005,-0.00667572021484375
1430.053625,-0.007534027099609375
1432.00675,-0.008153915405273438
1433.959875,-0.00667572021484375
1435.913,-0.0031948089599609375
1437.866125,-0.000476837158203125
1439.81925,-0.003910064697265625
1441.772375,-0.00858306884765625
1443.7255,-0.00972747802734375
1445.678625,-0.008487701416015625
1447.63175,-0.007963180541992188
1449.584875,-0.009918212890625
1451.538,-0.008487701416015625
1453.491125,-0.00591278076171875
1455.44425,-0.0067234039306640625
1457.397375,-0.00705718994140625
1459.3505,-0.00705718994140625
1461.303625,-0.0076770782470703125
1463.25675,-0.007724761962890625
1465.209875,-0.00553131103515625
1467.163,-0.0020503997802734375
1469.116125,-0.001811981201171875
1471.06925,-0.0020503997802734375
1473.022375,-0.0021457672119140625
1474.9755,-0.00362396240234375
1476.928625,-0.002956390380859375
1478.88175,-0.00019073486328125
1480.834875,-0.001621246337890625
1482.788,-0.0053882598876953125
1484.741125,-0.0047206878662109375
1486.69425,-0.0050067901611328125
1488.647375,-0.0057697296142578125
1490.6005,-0.004863739013671875
1492.553625,-0.006580352783203125
1494.50675,-0.0066280364990234375
1496.459875,-0.00553131103515625
1498.413,-0.0065326690673828125
1500.366125,-0.006103515625
1502.31925,-0.0049591064453125
1504.272375,-0.0047206878662109375
1506.2255,-0.0042438507080078125
1508.178625,-0.0053882598876953125
1510.13175,-0.006103515625
1512.084875,-0.0036716461181640625
1514.038,-0.004100799560546875
1515.991125,-0.0056743621826171875
1517.94425,-0.0038623809814453125
1519.897375,-0.005626678466796875
1521.8505,-0.00858306884765625
1523.803625,-0.00705718994140625
1525.75675,-0.0060558319091796875
1527.709875,-0.0072956085205078125
1529.663,-0.008153915405273438
1531.616125,-0.008535385131835938
1533.56925,-0.00705718994140625
1535.522375,-0.0043392181396484375
1537.4755,-0.0047206878662109375
1539.428625,-0.0072002410888671875
1541.38175,-0.0087738037109375
1543.334875,-0.007534027099609375
1545.288,-0.0057220458984375
1547.241125,-0.008153915405273438
1549.19425,-0.010919570922851562
1551.147375,-0.010919570922851562
1553.1005,-0.010156631469726562
1555.053625,-0.00934600830078125
1557.00675,-0.008916854858398438
1558.959875,-0.0075817108154296875
1560.913,-0.005245208740234375
1562.866125,-0.0056743621826171875
1564.81925,-0.0072479248046875
1566.772375,-0.005054473876953125
1568.7255,-0.004291534423828125
1570.678625,-0.00820159912109375
1572.63175,-0.0087738037109375
1574.584875,-0.0055789947509765625
1576.538,-0.0049114227294921875
1578.491125,-0.004863739013671875
1580.44425,-0.00591278076171875
1582.397375,-0.007724761962890625
1584.3505,-0.0044345855712890625
1586.303625,-0.003719329833984375
1588.25675,-0.007534027099609375
1590.209875,-0.00667572021484375
1592.163,-0.0072479248046875
1594.116125,-0.008726119995117188
1596.06925,-0.00667572021484375
1598.022375,-0.0055789947509765625
1599.9755,-0.0049114227294921875
1601.928625,-0.0070095062255859375
1603.88175,-0.007534027099609375
1605.834875,-0.00514984130859375
1607.788,-0.0051975250244140625
1609.741125,-0.004291534423828125
1611.69425,-0.0018596649169921875
1613.647375,-0.0017642974853515625
1615.6005,-0.0049114227294921875
1617.553625,-0.007867813110351562
1619.50675,-0.0054836273193359375
1621.459875,-0.0028133392333984375
1623.413,-0.0051021575927734375
1625.366125,-0.0055789947509765625
1627.31925,-0.0033855438232421875
1629.272375,-0.0027179718017578125
1631.2255,-0.0018596649169921875
1633.178625,-0.0030040740966796875
1635.13175,-0.0054836273193359375
1637.084875,-0.006198883056640625
1639.038,-0.005626678466796875
1640.991125,-0.005054473876953125
1642.94425,-0.00514984130859375
1644.897375,-0.0035762786865234375
1646.8505,-0.002288818359375
1648.803625,-0.002574920654296875
1650.75675,-0.00152587890625
1652.709875,-0.0032901763916015625
1654.663,-0.0055789947509765625
1656.616125,-0.0041484832763671875
1658.56925,-0.00362396240234375
1660.522375,-0.00476837158203125
1662.4755,-0.0051975250244140625
1664.428625,-0.004100799560546875
1666.38175,-0.0019073486328125
1668.334875,-0.00247955322265625
1670.288,-0.00457763671875
1672.241125,-0.00247955322265625
1674.19425,-0.0006198883056640625
1676.147375,-0.0026702880859375
1678.1005,-0.002574920654296875
1680.053625,-0.0010967254638671875
1682.00675,-0.002956390380859375
1683.959875,-0.0033855438232421875
1685.913,-0.001239776611328125
1687.866125,-0.0007152557373046875
1689.81925,-0.0004291534423828125
1691.772375,4.76837158203125e-05
1693.7255,-4.76837158203125e-05
1695.678625,-0.00133514404296875
1697.63175,-0.00362396240234375
1699.584875,-0.004291534423828125
1701.538,-0.0007152557373046875
1703.491125,0.000667572021484375
1705.44425,-0.003147125244140625
1707.397375,-0.003910064697265625
1709.3505,-0.0001430511474609375
1711.303625,0.0019073486328125
1713.25675,0.002002716064453125
1715.209875,0.0033855438232421875
1717.163,0.001430511474609375
1719.116125,-0.001811981201171875
1721.06925,-0.0011920928955078125
1723.022375,-0.00057220458984375
1724.9755,4.76837158203125e-05
1726.928625,0.00057220458984375
1728.88175,-0.0003337860107421875
1730.834875,-0.00057220458984375
1732.788,0.0003814697265625
1734.741125,0.0021457672119140625
1736.69425,0.0045299530029296875
1738.647375,0.003337860107421875
1740.6005,0.0011920928955078125
1742.553625,0.004673004150390625
1744.50675,0.0062465667724609375
1746.459875,0.0041484832763671875
1748.413,0.005435943603515625
1750.366125,0.006103515625
1752.31925,0.005626678466796875
1754.272375,0.005817413330078125
1756.2255,0.0032901763916015625
1758.178625,-0.00019073486328125
1760.13175,0.00133514404296875
1762.084875,0.0034809112548828125
1764.038,0.0033855438232421875
1765.991125,0.0041484832763671875
1767.94425,0.0025272369384765625
1769.897375,0.0025272369384765625
1771.8505,0.0055789947509765625
1773.803625,0.005245208740234375
1775.75675,0.003528594970703125
1777.709875,0.0034809112548828125
1779.663,0.0048160552978515625
1781.616125,0.004482269287109375
1783.56925,0.0026226043701171875
1785.522375,0.0038623809814453125
1787.4755,0.004673004150390625
1789.428625,0.0040531158447265625
1791.38175,0.0051975250244140625
1793.334875,0.0064849853515625
1795.288,0.007343292236328125
1797.241125,0.006198883056640625
1799.19425,0.0052928924560546875
1801.147375,0.0072479248046875
1803.1005,0.006866455078125
1805.053625,0.0055789947509765625
1807.00675,0.00667572021484375
1808.959875,0.008153915405273438
1810.913,0.00782012939453125
1812.866125,0.0051975250244140625
1814.81925,0.0050067901611328125
1816.772375,0.007343292236328125
1818.7255,0.007915496826171875
1820.678625,0.0073909759521484375
1822.63175,0.006866455078125
1824.584875,0.0069141387939453125
1826.538,0.010442733764648438
1828.491125,0.013971328735351562
1830.44425,0.01163482666015625
1832.397375,0.008630752563476562
1834.3505,0.008630752563476562
1836.303625,0.008249282836914062
1838.25675,0.010156631469726562
